ID,UA_Name,UA_Country,UA_Continent,Housing,Cost of Living,Startups,Venture Capital,Travel Connectivity,Commute,Business Freedom,Safety,Healthcare,Education,Environmental Quality,Economy,Taxation,Internet Access,Leisure & Culture,Tolerance,Outdoors
575,East Tammy,Lithuania,South America,7.44706758832412,6,7.65,7,7,1.79,5.069903791371634,1.51098230533,3,7,9,0.63525582,4.4114755737,0,7.128513,5.85173255,9.3546
576,New Summer,Montenegro,Europe,1,1,8.4222780543839,2,7,2,6,7,3,7.4324,8.760127343265022,7,0.08392684808,8,8,4.0310255791537,8.72287126131
577,New Ryanside,Sweden,Asia,9,6,3.00031073452,0,1.6443926312,3,7,4,3.228309,4,8,7,5,10,1.0,1,2
578,West Lindahaven,Niger,Asia,5.1314,3.0,4.48338,1.865,1.98501034109345,5.3,5,5.6,1.69763912767102,4,3,10,5.322494,0,5.157617102279358,7.2012417281,5.916592429
579,West Rita,Saint Helena,Australia,7.45869124,6,5,5.483014581265598,2,0.6511,1.489832,2.3081373544444,9,6.191185,7.07,0,3.55,8.82696496788644,6,0,8
580,Clintonborough,Philippines,Europe,3,0.964456,4.09138300328799,10,6,1,1,9.07468443162952,10,7,2.88868131,7.82,0,1,9,1.57057343438,8.77812786904
581,Brandonchester,Mali,Europe,2,9,2.185,7.076785136891049,0.718537444564,8.4766329561667,3,2,10,6.046851427,4,2,2.2168015,7,5,4,2.2555591
582,South Johnathanmouth,Saint Helena,South America,0.6001142076879,7.9911,2,7.545,0.9818156,1.56193396984,7,6,8.872,5,10,3.9079009,5,7.39,8.322,3.232911,6.75
583,North Jayview,Afghanistan,Asia,7.78,3.2101419741,0,3.28403191715376,2.956122824042128,9,2.13531,5.0,5.2,6,6,4,0,3.0,8,7.7142,5
584,Lake Charles,Jamaica,Europe,8.604,10,7.2773515411405265,8.185,5.1538103074244,0,7.6,4.834588,5.297273,0,2.5176,3.0268222591068774,4.61130885968,6.36380888528,2,3.776417,3.9
585,Edwardport,Oman,Europe,3,0,6.99747086,1.36797227244,10,5.856592926636303,1,1,0,1,0,1,10,3.3880517928562,5,2,5
586,Walkermouth,Nigeria,South America,5.185411757,1,3,4,9,8.0,9.8938560615,9,7,4.944392948108652,2,9.06439282392186,8,1.4,7.95824880345731,7,5.584116
587,East Carmenview,Algeria,Asia,9,9.1790589736584,1,0,7.8352568,8,6,1.59238988,7.314,5,3,0.843,3,10,0,5.838389113,7.031
588,Port Ronald,Spain,Australia,9,2.463,7,10,4.056721254589,9.20804,6,8,0,9.3329330815,3.6657,8.57420644777801,4.85931,3,8.57,9.40865,9.15431273
589,Meredithtown,Turkmenistan,Asia,9.2937431694325,0,3,4.6,1.2,7.84448459964,3.90119,3.3156900212,2.4449537004874,9.8641411471523,5,1,5.002490183621,4.885667539,3,5,5.120303497162
590,Thomastown,Vanuatu,South America,1.414,7.759,6.1,4.823841734346008,3.60763,9.225,5,8.973620736,2,0,2.82991627903,1.94608403,0.6145515725140094,7.626,7.0221,7,7
591,New Heatherstad,Chad,Australia,9.3595,6.52899033987,2,3.0,0.2865116078222,0,0,8,3,10,8,9.4315,3,1,8,4,7
592,Leeport,Peru,South America,8,9,9,7.88065541,2.50791,6.11623,6,10,3.691670392,9.45222,3.66663238,8.0,9.952958,10,7,4,7.100838708969014
593,South Elizabethland,Guatemala,South America,8.048390839139,8,4.092139,7.4256511935,6.83527883739365,2,6,9.908379836914,7,5,2.520119844779,9,1,1.359571296382588,9,9,2
594,Lake Sarah,Guinea,Australia,3,7.6,0.6467,3.6,5,9,0.89184,1.116083608,1.7214994416,2.74736111,4,2,10,10,3.82,9.5479140778,9.853140532601
595,Sandovalside,Russian Federation,North America,7,2.0,7.4388,4,2.07853382417106,6.774467100184,9.0,4,6,4,6.8538270563364,3.7269929,3.574788870803101,9,2.42430291956624,7,9.39
596,Kevinhaven,Czech Republic,North America,3,1.655973757946766,0,0,9.0,3.85651291461,1,0.43628922,6.47,8.3,2,3.18,6,6,0,7.0,1
597,Walkerstad,Falkland Islands (Malvinas),Africa,5.194088138768666,2,2,1.1875,6.900933064389,9.2579628556658,3,8,7,5.4755003,8.1704131,4.75661154,1,8,5,5,4.2
598,Port Markside,Fiji,Europe,6.361939988,8,4,8.7343,4,8.83,5.1054888,4.7657690479075,8.653187943086936,6.731913834999812,7,5.5737795651,0.0923234184205779,8.566792592396,9.6887,7,4
599,New Craigburgh,Liberia,Asia,2,5,9.88069306737012,7,2,4.532478642771433,9,6.603668129,0,3.81679408010758,5,9,0.46664,5,8.364,2.27500915511835,2.1313190676
600,Susanland,Lao People's Democratic Republic,North America,10,4.0,2,8.0,8,7,10.0,9.23078,3,9,6.84852208148515,9.740337671188207,1,5.633195588,4.6745,1.84505,5
601,East Christopher,Georgia,Africa,10,2,8.74680219876,6,5,7,8.9,8.965957,7.69207605351529,0.2919405879426,2,1,5,9,8,9,5.93926724
602,North Sean,Guernsey,Asia,0.4,2.7,6,8,0,5,0,8,7,0,2.17829,5,5.90642830417,3.1437492,5.797576,9.74787551,2.4895309192389
603,Port Jesusmouth,Ireland,Europe,1,7,8.384650855,9,1.0287,7,9.50991,5.29206790199062,4.1358,3.9382,4,10,2,3,5.2,4,3.74323849
604,Rodriguezshire,Panama,Australia,3.974609215,4.579509376657,7,8.986446517664762,0.442,9.39822152,0,9,1,4.0362919825871035,7,6.238,6.60788,7,5.022479,9,1.62532
605,Littlestad,Libyan Arab Jamahiriya,Europe,2,1.857371951530753,10,2.5,0.1,2,7,9.152016,7,4,7.04,1.07986189241,0,8,0.5091078365281265,6.253449894,3.4141381721338
606,New Kimberlystad,Netherlands,Asia,1,7.9,1,4.434068,0,5.9170048,4.35902647861,9,4.593547756424377,1.0,3.95816,1,6.921,3.3383058428327,9,4,6
607,Kerrborough,United States Virgin Islands,Europe,9,7,9,5,1.3918,0.0,7.6305027,0,5.51,10,8,4,6,4.697,2,9.26,9.484722460948129
608,Scottport,Denmark,Asia,10,4,8,10,4,6,5,5,8,7,5.262736494,4,2,0.8,6,6.727307033198409,9
609,Howardhaven,Botswana,Europe,6,7.0,5,5.179979592046713,6,6,1.1,3.233306556,10,3,2,2,7,1,4,4,4
610,East Jasonmouth,Papua New Guinea,Africa,5.51015,6.146756346,3.502,9,4.878,1,5.71,6.62007931474,1.500862191,5,3,3,7,2.1520175077903723,6.9,6,7.49391911
611,South Timothyland,Uzbekistan,Australia,8,9.40622,10,10,5.18582869893483,1.320999061,5,6.99409497079,8,1.82,6.506055,3.858153881553,4,3,1,2.8378353268,3
612,Brooksshire,Myanmar,Asia,3,1.84254412,1.03445,6,10,9,8,8.51,2.8010281503324,8,5.0,3.118429,4.272655483422,1,1.236168129347,5.1451,1.55729
613,Frankberg,Maldives,Europe,2,9.8,1.4502214088734489,6,5.767245177,5.3814899,1.983843867,4,8.652,2.422799985382225,1.299,0.152414,4.881596,5,2,8,0
614,Larrychester,Christmas Island,Africa,3,7.3419773,6,8.01,3,2.927306551,0.02048039161,3.0,3,0.956502224442,1.4655363196,5,8.8853069449275,10,3,0.8,9
615,Port Jenniferland,Romania,Asia,5,5,1.60471054,5,6,0.44,7.98,9.714801,5,3.3473154593,5.938083745183213,0,9,3.47740146722,5,5,3.920352
616,East Loristad,Algeria,Asia,6.27824632328,5,6.2105709042193,0.31347040859909,7.961,0.27,9,9.71770144291754,2,7,9,8.621703981354,5,7.34,1,2,3
617,Meganview,Micronesia,Europe,5,0.69122377,2,6,9.182,3.107138376,2.9719802,9.8,9,9,10,5.5,3.0,1.1327572506554,3.0,6,1.530153501
618,Port Samuelburgh,Portugal,Asia,9,9.9324241,5,3.35,2,9,9,7,8,6,4,3.0350724367472,2.553036788949,6.754,9.415356605,9,9
619,Pamelaton,Singapore,Asia,4,4,9.32295504748,3,1.0,2,10,6,9,4,1.8735397679,2.43,6,5.9614058593,9.63996,0,9.0
620,Juliaton,French Polynesia,North America,7,0,8,9.786221902,6.2878703906461,8.8947,7,4.5497668486,9,3,3.4445,8.442586738461465,3,2.730126071446138,6,0,2
621,North Soniafort,Svalbard & Jan Mayen Islands,South America,10,9.9,6.6275,7.0747346946,1,4,9.1313746,8.9410771149,6,10,0,5.3,0,3,3.2743023311096,9.79238545557,3
622,Gilbertside,French Polynesia,Europe,0.623667112840165,2.290083779,10,4,1.0,10,9,4,2,10,5.722222156,3.8596875730439506,0.011701999272381,6,10,2.175461376879,5.730053814240522
623,South Dorothyborough,Guadeloupe,Africa,0.96199,2.8525,8,7.338,2.5069975,9.385863,5,6.0593318479558,7,5,8.905231030333,7.573205204327093,8,8.222019,4,6,8
624,Jessicaburgh,Kuwait,South America,10,0.115827808,1,4.33389665309898,2.1,8,0.248426,6.196445861,3.850287811429089,8.0,6,9,2,2,6.4014788,0.880458909137,9
625,South Kevinborough,Samoa,South America,10,4.864451,7,1,0,0,2.56,1,5.964850780292752,6.0,0.712786,8.7,1.6,9.80148188,1,2.694703568,4
626,North Aaron,Guatemala,Africa,5,2.74037,9.19410422126,3,7,4.997138,2.3765657900110995,0.6,3.04013022399,1,8.50991689,5.865700773,1,3.303537854639002,4.17815093547132,3,5
627,Baileymouth,Gabon,Australia,3,7.474464022,0.82665346087729,7.69004734,0,4,2.7056192869,3.003065939361,9,5.673293,7.358292535,8,4.0,9.84503,1,2.66032441403392,9
628,East Timothy,Ecuador,Africa,6,0,8,2.073063,7,3,6.556542162742,6,10,3,0,1.5,2,9,0.58620043,10,4
629,East Ericfort,Heard Island and McDonald Islands,Australia,1.9,1,8,3.4,3,9.04438076,6,9.0,5.26,9.811085,6.0488559938,9,10,8.3267160884948,10,6.66,9
630,Port Sheila,Finland,Europe,3,3.179552351799,6.84,2.01,9.76,7.6017056,3,4.15556,3.23,10,7,5,9,9.79344920526982,2,1.762168515,9.481
631,Lauraberg,Saint Kitts and Nevis,North America,10,5,8,10,9,6.3583123927804,6.4006615493027,9.47857792,7.0530968304244,8.1596130633,8,6,7.0,9,8,7.12031191266,3
632,Dillonfurt,Bermuda,Europe,6.3898261476378,2,7,0.18938,9.6,0.1856831153162,2,2,0.78177430074329,2,8.9,8,4.103,9.9797608439329,4,6.2729,3.823646220165048
633,Port Lindseytown,Jersey,Europe,9,9.8,6,8.51,9,4.024027568543201,2.72363658556964,8,0,9.59501,8,9.33634093051698,9.68124,0.6346985,7.7,0.76,1
634,West Taylortown,Mayotte,Australia,1,4.496499024331072,4,6.954094305569,0.452494,1,8.908237477993,9,9,6,5,2.740607868,0.8438714537,9,9.02,6,0.60323899716
635,West Martin,Philippines,Europe,6,6.303826546,3,2.94,0,8,7,1.801,3.32630995947,2.18740820909,1.64774322757194,4,4.2543967664,9,6,1.0,4
636,South Sheilaville,Belgium,North America,10,8,4,2.0747818402131557,1,7.7204515490100185,7.87519950133,5.04,9.18900476071,8.0015556232443,3,2,1,7.976816079143,7.302665175286,2,2.64238684238178
637,Port Samantha,Benin,Europe,8,1,9,6,2.79,4.40245,6,0,4.09,5,9,6.6,9.248424,0,4.6,5,9
638,West Saraberg,Palau,South America,7,4,5,5,8.528697381645888,3.0,8,9.451,9.2,0.0,2,5,6.234067526663,9.31739118,7,2,3.38771077
639,South Tammy,Honduras,Africa,6,9,8,9,8.32,5,4.04112,6.2,5.16,5.5256109,0,8,9,1.49,9.2346863,0.211436196846,5
640,Ronaldbury,Dominica,Europe,8,5.0,8.9936,0,3,6.8719768057,1,2,4.545215892570561,10,4,7,1,8.02,4,6.89576,8.8062481
641,North Mary,Seychelles,Asia,5.43703983925,1,7.0,0.41,0.2953033050518,6,10,3.3478475645758623,8.61905706675,6,0,3,2,8,8,2.50436319463,5.747052212810488
642,Carrchester,Samoa,Australia,0.0,1,1.0,5,9.808765984378095,0,7.16900319098,8,8,8,6,4.460877575925258,10,9.149,3,4.0946,8
643,South Andrew,Bulgaria,North America,7.524209475,3,3.0,0,6.59371883,7.404,2,4,0.54225,8,7.8428559,6.321501,3,7.311914934014879,1,2,5
644,South Richard,Mexico,Asia,2.637141003953066,8,9.89909954,5.89956,5.0,4,4.823348979909597,10,7.921,7.0,3.40875292,10,8.5,7,6.9944438726667,10,6
645,Port Christineton,Finland,Australia,1.917641419883,9,7.4375,9,7.147916318481579,4.2841226,3,7.31694318,7,1,3.94535,9,6,6,1.4279161167,4.70871576,1
646,Lake Alex,American Samoa,Australia,7,6,2,10,2,5.757368875053474,1,4.22,4,7,3.861684452739544,3,2.361380574323962,5.0,2,4.1013157,3
647,Brownfort,American Samoa,Europe,9.804888306854702,1,6.327393832,9.0992850057,3.03869,5,5,0,10,4,4,5.33563015675802,5,8,3.294830211346635,2.3608,9.17
648,Smithport,Belgium,North America,9,9.02725629,3,7,1.30132254,10,2.4947665351626,9.07141408259585,7,8,5.14172129040205,7.6398680706,0,4.985,5,8.37994,1.144434987003
649,Port Richardville,Qatar,North America,6,1,3,2.1826734463369,8.7983547984604,10,4,8,3,9,5,1,9.561,1.9204,4.59282303604,3,5.805342
650,Mercerland,Saint Kitts and Nevis,Africa,6.45,7.46499942105642,3,3.205812279416783,0,6.355,1,3,1.49,8,7,2,8,2.93268214380335,5.355930754579516,2.43901611,9
651,Heathershire,Congo,North America,5,7,6.2922212,4,8.866835672,1.420431,0.029997,6.0,4,8,3,3,0,6,0.41664,6,0.0044229
652,Lake Joseberg,British Virgin Islands,South America,2.5473864,5.429384435585,10,3.23,8,5,5.415,9.576580811924,0.368092,1,5,9,3.6676,6.15455474,5.12,8.67886,0.25198559765
653,Port Veronica,Syrian Arab Republic,Australia,4.263,9,7.2419088,9,4.540722746636201,3,9.0,6.8,2.229798753638,3.2153526691101897,0.000835,3,7,2,3,1.1525788880762,9
654,North Andrewfort,Jamaica,Asia,5.1764138,6.86174904391408,7,2.3215604,2,2.80419365331,2.6997365,4.6653730159,0.860495338,1,7.0,4,8,2,7,1,0
655,South Ericshire,Marshall Islands,Australia,7,4,3.2228879883,6,0.512531630926513,10,2,5,8,2.70593729,3.7811,2.0839321397472,3.78875608,8,8,3,8
656,East Brian,Estonia,South America,3,0,0.549985758322,1.86,6,0,6,6.3655,7,8.8659813,3,2.34,8.2973611,5,4,4,4
657,Christopherview,Timor-Leste,Europe,9,5,4,5.501955,7.904145264682,8.214617723271,0.6740655,8,5.57544454,5,2,1,8.0,1,1.5296347097927,9.1024172373,3
658,Owenstown,Trinidad and Tobago,Europe,7,10,0,3,2,9.34959,2.0,2.9303365,10,1.9305936334,2,8.7998866933,7,10,3,1.791483469721917,3.664018867304715
659,Cuevasport,Uganda,North America,0.2421830882,5,3.48510798373,9,8.048440195,1.1758,3.888349421,7.85964,10,6,7,6,2,6,7,4.035645063458,2.7625010370687
660,Lake Valerie,Peru,Australia,3.4,0,1.1957406176942,5,10,1,2.54925334,1.289560542,9,9.7,10,10,5.392155016699496,5,4.077848248207654,8.49450293232,8.45
661,North Michael,Lithuania,Asia,7,10,5.8455928,2,3,0,1,5,1.93232324185,3,9,8,7,10,8.446564052856,6,2
662,Port David,Monaco,North America,2.1405638527441,0,7.84683043769,4,5,8,3.1827901681,7.6816536,9,0.232,4.74061,7.82484,0.080405804,4.6,8.793428402846574,3,9.82853064898557
663,Lake Stevenmouth,Tonga,Europe,2.190665453511515,7,4,4.591,5.117,7.857819,2.2,1.1054492083818546,4,0.5,4,2,5.6246424,2.760507,0.2907767,3,5
664,Port Scottchester,Tokelau,South America,6.0,4.222535898797,0,7.194946694046,4,7.04637814,1.895956755,7,10,0.955973,3,10,2.3986289,3.9608058404,5.454953208599,0.6396,9
665,West Jesusland,Christmas Island,Asia,2,9,4.49302,2.7600501,3.213439600157,0.3944700242475052,1.774275598251075,0,2,4,4.35315563,9.375624013,8,3,8,1,2
666,North Brianbury,Cameroon,North America,4.0112288,10,9,8,6.0,1,3.4995644,5.7476197389,5.3,5,3,10,6,1,4.123978,0.26288682792,7.313085948427974
667,Codyland,Saint Vincent and the Grenadines,Australia,6.3198363296,0,1.308570884,7.72709,7,3.0102611613708,1.9,7,10.0,6.53566,3,0.0,10,2,4,1,5
668,Robertland,Saint Pierre and Miquelon,South America,8.53489,2.4786159798,9,8.7,1.9580028,4,1.8867110898648,2,3,9.407353,0,4.79,9,7.6245411724,1.47797165295,2.5902726388,2.374008
669,North Laura,Israel,Europe,8.5528694774,7,10,5.1512472,10,2.3456440984,4,4,8,9.76889,2.864661279968099,9.59751799,4,2,3.96,4.5,4
670,Phillipsville,Belize,Europe,6,3.926,8,1,5.43288,7.225354307,1.3394267,2.6,3.75543,7.671664827,8.0,5,0,3.986163,5,9,4
671,South Robertmouth,Cambodia,Asia,5.6765,2.88765304371,9.790859752575,0,6,3,1,3,5.39876286779,9.7269960239,7,1.26518,8.1822240282,5.908206,3.24052596,7.708876,5.7727189817
672,Manuelmouth,Netherlands Antilles,Europe,6.5495957415398,0,8,5,7,1,7.64519817,6,3.0,6,2,4,5,8.866612326255648,7.2389,5,3.76028350237844
673,Port Robert,Netherlands Antilles,North America,4,5.0774855456,0,7.211903724969,4,9.750255678645,7,6.0,0,6.0,3.47057204,4,4.0,7,6.29,2,1.1
674,Hoffmanborough,Togo,Australia,6,1.14285,4.0,8.61815214347518,3,6,2,5,0.09676024799,9,9.34180925438,10,3.41817,8.31571,0,4.5551,3.332356266
675,West Jeffrey,Djibouti,South America,5.4329,6,6,9,9,3.794854556328952,1,1,1,0.2754059,10,5,9.881519506922755,6.9499,8.61350544,1,3.190607921927
676,Johnfurt,South Georgia and the South Sandwich Islands,South America,6.0,9,0.571258899,1,1,7.0,8.1649588,3,8,6,9.117802753,7,8,8.195,8,7,1
677,South Melissaton,Spain,Asia,3.98483088339,7.83360461752,1,5.0,1.489779924,1,5.1,5.3,7,4.4335606357,6.126052408205924,7,7.6804407,1,6.704527867,0.56126288,4.5
678,West Natalie,Mali,Europe,4.443024276,8,2,4,6,0.53864,6,1.0,9,8,3.274,1,9.8882,8,10,8.31,9
679,Taylorview,Mauritius,Asia,0,2,4,1.26859032794,3.8755723994884,1,9,3.3556597166845,6.10466,5.2352912,7.2204644609737,3,9,4,0.2079469792315,4.8689338676,2
680,West Alexandra,Reunion,Europe,8,9,8.835193571,5,5,5,4.00594239,1,5.298404043591,6,0.227253,0,7.0226690742917,10,2.72994829981,8,3.079676
681,Jasminestad,Taiwan,South America,9,4.951277356,7.0,5.35282384824,5.91836963794,4,9.40754265343,2,5.6353835453,0,8,3.1824,8,1.9551759,4,0,6.11049997944
682,Port Lisastad,Russian Federation,Africa,3,4.189,0,4.489193754982063,0.202046,0,7,6,7.876764834733,10,9,4.514568726435555,5,10,0.988360554,1.83,4.81122142957476
683,Lake Courtneystad,Thailand,Europe,8,9.64850052,2,4.2070195,3,3,7,7.4382238,8,10,1.7017943209928232,5.2684,4,8,9,7,7
684,Jimville,Oman,Australia,4,0.083213,0,0.588625,7.66706,5,1.279,4.651928799895097,1.84818249614,4.7231,7.075989122,7.2137910606,10,1.5622569856163815,5.76459898023023,10,6
685,South Brittanyland,Lao People's Democratic Republic,North America,0.3513527791,4,8,1.37789605222454,7,2.28193759182029,4.154629294365,5.61548883962883,9.2663190838833,8,10,4,1,9.3025847642,2.62913821,9.4609317921,4
686,Schultzfort,Monaco,Africa,1.1414403,7.594718,7.36271048,3.90082653160298,5,9.7493,2.1281091342063,5.582809747202,8,6,0.411,1.0425198,0,1,5,3,0.892315569
687,Rosalesstad,Eritrea,Europe,2,5.13811,5,5,5,5.376014125061058,5.122983108,9,6,4,4.42090807276,6,4,3.29941418,8.9,6.4598,6
688,South Davidfurt,Haiti,Africa,1,1,1,3,0.05,6.2,2,4,3.663793489552514,3.651730465,8.22643458,6,3.20779,6,7,0.24798727591,7.6037482339
689,Lake Jesusview,Poland,Africa,10,5,7.3718,2.9368,10,5.525870790304753,9.9005468989,8,1.38478,6.218033681075758,7,9,1.411,0,4,0.6604473,2.352172406485428
690,Vickiefurt,Botswana,South America,6,4.4976839618,1.872,0,9,6,3.9075,8.916954344277633,6,9,8,1.368227,5.0230712,8.0,3.41476136035006,1.286636213278,4.3
691,New Josephtown,Portugal,Asia,1,4.6500582,7.511782,6.363156998,9,7,4.4981573218644,4.7063601354,5.16066,4,6.55,1.31797501349,3,4,8,6.1141,3
692,North Richard,Antarctica (the territory South of 60 deg S),Australia,6.156603,6,5.82551,1,1.5756,0.757361309,3,8.448949998,8.69667,6.15135913687208,5.212488115,7,6.5789,9.15859562569501,7.050497683,5,3.536952848289
693,Gonzalezview,Luxembourg,North America,0.9449479513,10,5,3,7.132545410985,1.043862151,10,1,0.055,5.1264,4.7194,2,3.2971237448,3,2.4862,9.8894825,4
694,East Markborough,Congo,North America,3.58,4.399807,3.777009035252481,2,3,3.01565775,6.2575557,1,2.041795,5.80554266468224,4,6,6.4139585572841,5.4779421915,10,2,1.6
695,West Jessicaberg,Netherlands Antilles,South America,6,0,0,2,2.546345,9,3.0,0.259530918,9,9.0,1,0.233322,5.069658,0,4.604180176085385,7.76321370963258,5.644543586636
696,Hernandezshire,Tokelau,Europe,0,9,8,6.81451557446,9.973,0,8.612387,8,1.39422,6,0,6,8,2,6.79,6,9
697,South Laura,Heard Island and McDonald Islands,North America,6,5,5,7.0,9.8278,8.0,1,6.588812,7.523236466477316,8.24766,6,2,1,10,2,2.7762554385,4.430535286495667
698,Espinozaport,American Samoa,Asia,7,0.336545018662,1.20589866627706,9,0.04964679368,3.492762048,8.0,1.0546,1.8248236733222045,6,10.0,4.0,2.50279,2.734,5.350280831659276,10,8.67107707719
699,Lake Markborough,Singapore,Europe,8.1224,5,8.816497741157862,10,4.88,8,10,5.909,8,8,0,4.77052789681419,8,7.89739669,0,6,5
700,Cartermouth,Colombia,North America,6.80469513429,2,2,6.7959,1.865646197877,1,0.042144358,8,9,4,0,1.3204,1.056421211,2,0.39661027064,1.172337929924191,1
701,Martinezshire,Saint Martin,South America,6.704501650701,0.77457,10,3.8335,3.0971455,3.51469347,6,1,5.666,5.524286,9.5575232,3,7.706548085977,4,3.8,0.5633132588292644,10
702,Rhondaton,Serbia,South America,8,2.289196634,6.09113318655303,6.74878,8.7449,9,0.0,4.7716881,7,2,5.043691878813229,5.0,8.990593,0,7,3.659830747260586,9.071
703,Johnsonshire,Mongolia,Europe,5.7356639,4.0247117,5.0,1,5,2.9128217355762,6,9.051244733813,3.8,5,5,9.2,3,3,7,9,5.05362
704,North Janet,Aruba,North America,2,1,3.19976645634,0,1.149674,4.9614417587,8.7549,8.657849911450995,7.68352291,1.11716219,2.799715897703,7,0.74213549173343,0.995068,0,2,2.34
705,Cameronport,Chad,Asia,1,4.567,6.904821363778475,10,5.130907702,2.32057068658072,5,3.975441,8.522434,5.349237748771082,3.8224501656,2.5329354009481717,3,0,0,7.5554541153,8
706,West Holly,Andorra,Europe,5,4.8286,6.249601,6,0.000318,4,9.015749548923608,10,9.397113115735,2.44280727,7,5,10,6.73386,3,0.4,6
707,Gallagherland,Niger,Asia,3.0,8,7,0.7341234638,7.51068264,5.27077169158,6,3,0,3,7,0.52618592,5.1149468766175,7.05688,6,4,3
708,Kingfort,Tuvalu,North America,9,4.95887253620357,6,8,2.01672984,7,9,1,6.81405915952938,8.42271,5.99479509734,3,7,4.0,6.79892225964,7.163,1
709,New Darrellberg,Haiti,Africa,1.9125930192,4.598012449843241,10,3,10,4.35,8,9.0,1.666314757832821,2.7204089503,6,7.3,9.435,7.171910209479648,8,2.8817825679514386,9
710,Juliemouth,American Samoa,North America,7,6,8.904206,0,8,3.327,0.119533657,4.864382,2.0,5,4,5.4075341662,8.7943831413476,0.6576775205453544,5.350271529,4,8.754221849
711,South Taylorville,Brazil,Europe,6,4,2,9.7,9,6.90056,4.9125436442,5.2071847,4,7,0,0.09669,8.780420435,0.62677075962,2.196,8.316,5.875
712,Lovehaven,Uruguay,South America,6.0053,8,2,3,9,9.45977707255602,1,0.5431851537568,2,4.315,6,1.77,4,9.4967760115,6,4.0,10
713,Greenview,Antarctica (the territory South of 60 deg S),Europe,0.167177640508847,4,5,4.98294326668378,9.3588945337,0,9.592985012609,9,8,9.1853419914538,1,2,3.00961717189,9,10,0.29,3
714,Port Melissaberg,Greece,Africa,5.071111592157914,6,1.80365113349,8,2,3.24,6,3.17340662,7,5,4.269,3,0.0,1.692,8.27604075,2,1.0850415767465
715,West Kelli,Belgium,Asia,7,9.58788551822248,4.0,4.0,3,10,9,0,7.3822048032,9,2.0,3,0,9.3,9,2,7
716,Joshuaport,Pitcairn Islands,South America,5,0,3,4.08172,2,2.5247,8.59604,0.5931785998,6,6.3354328208429,5,7,3,0.229029198862,5.15092481,0,2.90049809
717,Robertville,Micronesia,Asia,8,5,0.4635476674,4.0046327,0,3.93246471609,0.105280598,8,8.10193429,2.441647,8,9,4,2,10,7.16,6
718,Johnmouth,Greece,North America,2.31170720009103,2.645578820768288,4,8,0.7204113251196109,6,1,5,4,0.8508,6.460043108073,4,1,10,5.1,10,0.5221686164
719,Gonzalezburgh,North Macedonia,Africa,7,1.0,6.99835,5.03917,10,9,3,8.6593022413,4,6.303,0.45671891646,10,7,8,7.95363619,8,6.297961939235447
720,Adamsmouth,Madagascar,Asia,3,6,0,9.5,6,8.4031020240154,4,5,9.533224978,5.86468,2.54912664,5,5.742,9.7522054,5,0.602232584,9.78
721,Danielmouth,Martinique,Africa,4,3,1.14118906376046,4.9341,9,5,6.955,3.72961,2,5,6.62398563249376,9.429,5.97468739496,9,1.803781882166204,9.4279083171507,1.2996558642968
722,Port William,Korea,Asia,5.7789,0.2,1,5.954748415986585,1,9,5.112,10,3.6,7.01584,8.28547470005,8,1.1610474250845,8.2389526232072,0,2,5.3283527
723,Williamfurt,Gabon,Australia,9.045297,2.90608621,7.406512,6,2,3,1.827152047,5,1.39027,4.22,4,5,7.01979529,1,1.0,4,0
724,Lake Cassandra,Switzerland,Asia,6.12819211,4,5,1,3,2,4.737030922759,7.0023656821653,7.651938072341,6.44000593548404,5.56624018,0,1.085161,2,4.5420511322,6,7
725,Kimberlyview,Greece,Africa,4,7.74,8.10318161,1,7,7,3.0311383301147,2,2.520846196967426,9.941,3,10,6.681619150972738,7,8,5,5
726,Nicholasfurt,Ecuador,Europe,5,2,0,3.6461298269,5.3349,1,5,7.58676573122448,0,0,6.110177379413972,7,3,4.48,9,5.1338647201,1
727,Paulfort,Dominican Republic,Asia,0.52826633,5,0,6.280010270164129,9.07591474762545,1.401667777206427,10.0,9,1.7684713722402468,1.0,5,3,6.240296,5,4,5,3
728,Laneview,United States Virgin Islands,North America,3,3.2093167525,8,0,8,0,7.89779926744374,7.4,4.3981,2,10,8.1533,7,9.366326438,7,2.76708330214,1
729,Morenohaven,Yemen,Africa,6.90700068,4.0,0,10,1,6.7,0,0,0.31037,7.456,3.8770829516825223,0,0,9,9.8573825865,10,9.0699
730,Lake Frederickside,Andorra,Europe,7,6,2,10,2,9,9,5.46533764,6,8.87466,8.7,3.4248,8.637,5,2.0023683090703,8,9.7851764985
731,Brownmouth,Christmas Island,South America,7.5,3.101396835575146,9.9472,9.93713782967742,10,10,6.0,3.0,1,1.4943413172583,6,1,2,3.6269,1.466602292484,4.828764413887544,9.7428186435204
732,West Thomas,Philippines,South America,6.8904438,4.85163203155,3.7501260021592,1,1,9,3,4,9,1,5,2,5.8307,3,7,2,1
733,Thomashaven,Benin,South America,2.6,1,1,8,7,6,4,8,5.424,4.789079,7,5.8014873086,9,2,3,6.6683,0.033724601805
734,Ambermouth,Panama,North America,4.7118014448192,9,7,9,0,10,6,5,6.59202,8,5,6.72550321564,2.0,1,2.824091565798,10,9
735,Aprilberg,Kiribati,South America,8.3,5.936833217,8.5667455,10,7,1,9,6.043449502418272,4,1,4,6,8.5447561348,7,5.326491227517,1,5.91506752405
